"timestamp","mmsi","lon","lat","sog","cog","heading"
"2018-03-19 07:01:35.696","230070870","24.514385","65.66506","0.0","285.0",254
"2018-03-19 07:01:35.698","246110000","22.321","64.0888333333333","9.1","28.9",31
"2018-03-19 07:01:35.699","235095162","22.1162433333333","63.9735416666667","12.1","49.3",50
"2018-03-19 07:01:35.699","230110910","21.2154216666667","62.3447066666667","0.0","349.5",340
"2018-03-19 07:01:35.71","305188000","21.4699516666667","61.2530166666667","4.9","104.3",99
"2018-03-19 07:01:37.311","235035113","22.9594783333333","64.5729666666667","9.7","216.6",216
"2018-03-19 07:01:37.322","230013790","24.407195","64.666685","0.0","126.6",190
"2018-03-19 07:01:37.323","230995660","23.017815","63.8445516666667","2.4","289.1",113
"2018-03-19 07:01:37.326","230988890","23.02495","63.8419333333333","0.0","195.8",238
"2018-03-19 07:01:37.332","230938570","21.21706","62.3581166666667","1.3","36.9",212
"2018-03-19 07:01:37.335","230071310","27.6969366666667","62.8917783333333","0.0","252.1",511
"2018-03-19 07:01:37.338","230251000","23.5101233333333","64.7334783333333","12.7","111.3",114
"2018-03-19 07:01:37.342","230081290","21.4447983333333","61.1265633333333","0.0","186.6",5
"2018-03-19 07:01:37.357","230661000","24.1536383333333","65.7511466666667","4.6","174.9",174
"2018-03-19 07:01:37.36","219814000","19.9487733333333","62.067805","14.3","15.3",14
"2018-03-19 07:01:37.366","230109170","23.0253516666667","63.8420216666667","0.0","176.2",511
"2018-03-19 07:01:37.375","265066000","22.16961","64.0423483333333","11.4","281.8",281
"2018-03-19 07:01:37.376","245864000","20.71929","61.9456833333333","12.1","28.0",28
"2018-03-19 07:01:37.392","266232000","24.1784766666667","65.1807983333333","15.0","52.0",52
"2018-03-19 07:01:37.466","265182000","21.7371016666667","64.21865","9.5","181.0",181
"2018-03-19 07:01:37.466","230982010","21.1423016666667","63.2117816666667","0.0","253.5",511
"2018-03-19 07:01:37.481","230283000","21.4786383333333","61.5966533333333","0.0","313.3",19
"2018-03-19 07:01:37.483","230290000","24.809105","65.1270183333333","12.0","242.2",245
"2018-03-19 07:01:37.488","266450000","23.3670133333333","65.7690933333333","0.0","133.3",159
"2018-03-19 07:01:39.568","230245000","22.3061433333333","64.0774583333333","14.3","30.3",30
"2018-03-19 07:01:39.579","276585000","21.4725616666667","61.1260433333333","0.0","223.0",245
"2018-03-19 07:01:39.581","212018000","22.12491","63.979435","9.6","230.9",231
"2018-03-19 07:01:39.581","230024000","24.15722","65.7515566666667","1.8","229.8",46
"2018-03-19 07:01:39.586","230358000","21.737445","64.2352066666667","11.8","183.5",183
"2018-03-19 07:01:39.618","266450000","23.3670133333333","65.7690933333333","0.0","133.3",159
"2018-03-19 07:01:44.058","230984090","21.4475616666667","61.13078","0.0","248.2",314
"2018-03-19 07:01:49.429","246452000","21.430495","61.1313666666667","0.0","88.7",85
"2018-03-19 07:01:50.964","230937650","21.4486716666667","61.132105","0.1","347.8",311
"2018-03-19 07:01:52.623","230993710","28.8396983333333","61.875355","0.0","29.2",340
"2018-03-19 07:02:01.336","236306000","24.4101816666667","64.6545866666667","0.0","325.2",179
"2018-03-19 07:02:04.243","230667000","23.018305","63.844645","0.0","64.2",131
"2018-03-19 07:02:11.86","244830818","23.0358983333333","63.86033","0.0","360.0",292
"2018-03-19 07:02:13.239","230940340","23.7160566666667","64.2222716666667","0.0","35.3",124
"2018-03-19 07:02:14.811","230941170","21.44742","61.1306133333333","0.0","0.0",511
"2018-03-19 07:02:16.743","230660000","23.0174983333333","63.84494","0.0","260.9",128
"2018-03-19 07:02:18.704","230916000","24.40427","64.6556983333333","0.0","189.0",166
"2018-03-19 07:02:32.835","230989410","21.4475266666667","61.1309616666667","0.0","194.9",511
"2018-03-19 07:02:34.69","210230000","21.46005","61.1268666666667","0.0","359.5",99
"2018-03-19 07:02:36.225","244850612","21.2153083333333","62.354625","0.0","107.3",13
"2018-03-19 07:02:36.273","235035113","22.9557416666667","64.570695","10.2","213.2",212
"2018-03-19 07:02:36.287","230013790","24.4071983333333","64.666685","0.1","331.0",190
"2018-03-19 07:02:36.288","230988890","23.02495","63.8419333333333","0.0","209.5",238
"2018-03-19 07:02:38.674","230109170","23.0253533333333","63.8420216666667","0.0","180.0",511
"2018-03-19 07:02:38.681","245864000","20.7227116666667","61.9486633333333","12.2","29.2",28
"2018-03-19 07:02:38.702","276585000","21.47256","61.1260283333333","0.0","130.8",244
"2018-03-19 07:02:38.704","212018000","22.1200383333333","63.97766","10.5","226.5",226
"2018-03-19 07:02:38.708","230358000","21.737185","64.2317833333333","12.6","179.5",181
"2018-03-19 07:02:38.715","230982010","21.1423033333333","63.2117916666667","0.0","260.1",511
"2018-03-19 07:02:40.332","230283000","21.47865","61.59665","0.0","303.4",19
"2018-03-19 07:02:40.355","266435000","20.1682166666667","61.2868233333333","12.5","149.8",150
"2018-03-19 07:02:40.37","230006760","22.68815","63.7118166666667","0.0","191.5",346
"2018-03-19 07:02:40.383","230990040","24.5179566666667","65.6608433333333","0.0","49.8",43
"2018-03-19 07:02:40.384","305264000","24.1569883333333","65.7519583333333","0.4","11.4",31
"2018-03-19 07:02:40.387","230931000","21.37011","61.2720233333333","8.7","299.6",296
"2018-03-19 07:02:40.388","230282000","21.4784683333333","61.5956233333333","0.0","321.8",283
"2018-03-19 07:02:40.406","230065310","23.693205","64.2211033333333","0.0","180.3",319
"2018-03-19 07:02:40.427","230115340","21.4642433333333","61.5941016666667","0.0","253.2",264
"2018-03-19 07:02:42.064","230980260","24.4158516666667","64.6593983333333","0.0","0.0",19
"2018-03-19 07:02:42.066","230987160","24.4066666666667","64.6666666666667","0.0","101.0",95
"2018-03-19 07:02:42.07","305961000","24.2201","65.4361666666667","0.0","35.0",35
"2018-03-19 07:02:42.072","245237000","19.5872666666667","62.6958666666667","12.6","33.4",33
"2018-03-19 07:02:42.074","230252000","22.9238566666667","63.95785","0.0","343.0",70
"2018-03-19 07:02:42.086","230052840","28.3860216666667","61.60878","0.0","2.6",2
"2018-03-19 07:02:42.09","245717000","19.8799933333333","62.252525","10.9","263.5",265
"2018-03-19 07:02:42.092","230025470","21.5718166666667","63.0816216666667","0.0","351.2",511
"2018-03-19 07:02:42.094","244389000","23.0344166666667","63.8622783333333","0.0","121.0",121
"2018-03-19 07:02:42.097","265066000","22.1621066666667","64.0429533333333","11.2","279.8",280
"2018-03-19 07:02:42.105","230337000","25.42807","65.00594","0.0","0.0",511
"2018-03-19 07:02:42.137","212123000","19.8268816666667","62.9978866666667","12.2","205.7",209
"2018-03-19 07:02:42.141","230995660","23.01692","63.84392","4.8","278.7",290
"2018-03-19 07:02:42.143","230245000","22.31111","64.08123","14.4","30.8",31
"2018-03-19 07:02:42.145","230290000","24.8009683333333","65.1254316666667","13.0","249.0",251
"2018-03-19 07:02:42.148","230025040","21.448855","61.1322283333333","0.0","301.0",307
"2018-03-19 07:02:42.157","266232000","24.1856483333333","65.1829233333333","10.5","60.7",58
"2018-03-19 07:02:42.169","230981050","25.0689016666667","65.0372716666667","1.9","122.9",305
"2018-03-19 07:02:42.17","230251000","23.5175583333333","64.7321783333333","10.4","112.8",114
"2018-03-19 07:02:43.432","219814000","19.9512966666667","62.07198","14.4","16.2",15
"2018-03-19 07:02:43.437","230111210","24.406375","64.6667416666667","0.0","266.9",511
"2018-03-19 07:02:43.439","246629000","22.0087533333333","63.93481","7.1","46.1",47
"2018-03-19 07:02:45.666","304010253","21.4432566666667","61.1265566666667","0.1","76.4",256
"2018-03-19 07:02:45.666","230011590","24.5572366666667","65.04056","0.0","185.3",352
"2018-03-19 07:02:45.671","230289000","22.8716383333333","64.5107366666667","8.0","213.1",215
"2018-03-19 07:02:45.674","276776000","21.44285","61.1262733333333","0.1","68.8",345
"2018-03-19 07:02:45.677","230068740","28.9445216666667","61.8441133333333","0.0","62.7",176
"2018-03-19 07:02:45.681","305463000","22.8812583333333","64.5174966666667","7.1","209.2",208
"2018-03-19 07:02:45.682","246110000","22.3244066666667","64.0914066666667","9.2","30.8",30
"2018-03-19 07:02:45.683","230661000","24.1542116666667","65.74944","6.1","169.4",169
"2018-03-19 07:02:45.687","230601000","22.87249","64.5113266666667","7.9","214.2",214
"2018-03-19 07:02:45.688","230981750","21.5716883333333","63.080915","0.0","305.6",24
"2018-03-19 07:02:45.691","230024000","24.1565433333333","65.7513666666667","0.6","10.2",351
"2018-03-19 07:02:45.693","230003110","24.4064","64.66635","0.0","192.2",102
"2018-03-19 07:02:45.694","230071310","27.6969266666667","62.8917666666667","0.0","255.3",511
"2018-03-19 07:02:45.699","230070870","24.51434","65.665045","0.0","190.6",254
"2018-03-19 07:02:45.703","235095162","22.1231666666667","63.9762066666667","12.6","49.2",50
"2018-03-19 07:02:45.705","305188000","21.4729433333333","61.2526616666667","4.3","104.4",99
"2018-03-19 07:02:45.711","230110910","21.2154266666667","62.3447033333333","0.0","349.5",339
"2018-03-19 07:02:45.721","230081290","21.4447933333333","61.12656","0.0","190.3",5
"2018-03-19 07:02:45.731","265182000","21.7370266666667","64.215935","10.3","184.0",183
"2018-03-19 07:02:45.737","230938570","21.21719","62.358145","0.1","155.2",191
"2018-03-19 07:02:54.06","212409000","20.9137933333333","63.2499916666667","0.0","153.1",34
"2018-03-19 07:02:56.102","636091859","24.4064316666667","64.659915","0.0","283.6",102
"2018-03-19 07:03:04.67","246824000","23.0199183333333","63.843735","0.0","109.0",109
"2018-03-19 07:03:06.622","212838000","19.5850433333333","63.24","10.4","291.9",293
"2018-03-19 07:03:08.389","230992660","28.8771816666667","61.877145","0.0","0.0",511
"2018-03-19 07:03:10.701","230325000","28.9453416666667","61.8438333333333","0.0","8.0",273
"2018-03-19 07:03:15.438","230111650","21.5713266666667","63.0810183333333","0.0","338.3",511
"2018-03-19 07:03:22.675","212123000","19.8247333333333","62.9958666666667","12.1","206.0",209
"2018-03-19 07:03:24.631","235011600","21.4453866666667","61.1141633333333","0.0","0.1",143
"2018-03-19 07:03:26.169","244850226","21.45365","61.1270166666667","0.0","308.4",248
"2018-03-19 07:03:30.114","236153000","23.03715","63.8600833333333","0.0","45.0",113
"2018-03-19 07:03:36.523","253377000","24.1524166666667","65.7550366666667","0.0","24.9",75
"2018-03-19 07:03:47.6","230990040","24.5179733333333","65.6608266666667","0.0","49.8",43
"2018-03-19 07:03:51.428","305264000","24.1573316666667","65.75212","0.6","48.3",37
"2018-03-19 07:03:51.447","230987160","24.4066666666667","64.6666666666667","0.0","338.0",94
"2018-03-19 07:03:51.45","305961000","24.2201","65.4361833333333","0.0","35.0",35
"2018-03-19 07:03:51.457","245237000","19.5921833333333","62.6992","12.6","33.9",33
"2018-03-19 07:03:51.474","265066000","22.15408","64.0435916666667","11.2","280.4",280
"2018-03-19 07:03:51.478","230980260","24.415885","64.6594083333333","0.0","0.0",19
"2018-03-19 07:03:51.494","230337000","25.42806","65.00594","0.0","0.0",511
"2018-03-19 07:03:51.496","230025470","21.5718","63.0815633333333","0.0","349.2",511
"2018-03-19 07:03:51.497","230025040","21.4488533333333","61.1322283333333","0.0","158.0",307
"2018-03-19 07:03:52.966","304010253","21.4434466666667","61.1265116666667","0.0","76.4",257
"2018-03-19 07:03:52.982","245717000","19.8722733333333","62.2521116666667","10.9","262.9",265
"2018-03-19 07:03:52.991","246629000","22.0135","63.9366666666667","9.2","49.4",50
"2018-03-19 07:03:54.226","230661000","24.1551516666667","65.74736","6.8","168.5",170
"2018-03-19 07:03:54.228","230289000","22.8682933333333","64.50864","7.6","215.1",218
"2018-03-19 07:03:54.233","245170000","21.0970433333333","62.2259833333333","0.2","162.8",256
"2018-03-19 07:03:56.067","230356000","21.5711666666667","63.0811666666667","0.1","342.0",28
"2018-03-19 07:03:56.08","230070870","24.514425","65.6650783333333","0.0","329.9",254
"2018-03-19 07:03:56.086","230941170","21.4474266666667","61.1306116666667","0.0","0.0",511
"2018-03-19 07:03:56.09","230343000","25.42731","65.0055566666667","0.0","29.4",228
"2018-03-19 07:03:57.663","230109170","23.0253466666667","63.8420316666667","0.0","169.1",511
"2018-03-19 07:03:57.762","230065310","23.693205","64.221105","0.0","165.0",319
"2018-03-19 07:03:57.78","230052840","28.38603","61.6087716666667","0.0","2.8",2
"2018-03-19 07:03:57.781","230931000","21.3650283333333","61.2734416666667","8.0","301.0",295
"2018-03-19 07:03:57.788","230115340","21.4642333333333","61.5940866666667","0.0","235.2",264
"2018-03-19 07:03:57.814","230091500","22.688685","63.7105516666667","0.0","269.7",332
"2018-03-19 07:04:04.349","230111210","24.4063516666667","64.66673","0.0","263.1",511
"2018-03-19 07:04:04.358","230011590","24.55724","65.04056","0.0","171.4",352
"2018-03-19 07:04:04.368","276776000","21.44284","61.1262733333333","0.1","68.8",348
"2018-03-19 07:04:04.371","230601000","22.8687866666667","64.5089483333333","7.5","214.8",214
"2018-03-19 07:04:04.384","305188000","21.475835","61.2522666666667","3.9","104.3",99
"2018-03-19 07:04:04.39","246110000","22.3275283333333","64.093765","7.5","30.7",29
"2018-03-19 07:04:06.379","230981050","25.07263","65.0361383333333","7.4","123.2",124
"2018-03-19 07:04:06.381","235095162","22.1308433333333","63.979135","11.6","47.1",48
"2018-03-19 07:04:06.383","230068740","28.9445216666667","61.844115","0.0","41.2",176
"2018-03-19 07:04:06.385","230110910","21.2154083333333","62.3447066666667","0.0","349.5",339
"2018-03-19 07:04:06.39","266435000","20.1735233333333","61.2825083333333","12.5","150.0",149
"2018-03-19 07:04:06.394","305463000","22.8782216666667","64.51509","7.9","210.7",210
"2018-03-19 07:04:06.395","230981750","21.571695","63.08091","0.0","92.1",23
"2018-03-19 07:04:06.396","230003110","24.4064666666667","64.66635","0.0","194.4",102
"2018-03-19 07:04:06.397","265182000","21.7365416666667","64.211455","12.9","182.1",183
"2018-03-19 07:04:06.4","230071310","27.6969233333333","62.891765","0.0","262.4",511
"2018-03-19 07:04:06.402","230938570","21.2173516666667","62.3583683333333","0.8","1.4",191
"2018-03-19 07:04:06.413","276585000","21.472555","61.126035","0.0","252.9",245
"2018-03-19 07:04:06.419","230251000","23.5270716666667","64.7305216666667","12.9","112.3",115
"2018-03-19 07:04:06.426","219814000","19.954535","62.0773116666667","14.4","15.8",15
"2018-03-19 07:04:06.43","230081290","21.444795","61.1265616666667","0.0","225.6",5
